,Date,News_len,News_line,News_num,News_words,Ratio_len,Ratio_line,Ratio_num,Ratio_words,Reg_len,Reg_line,Reg_num,Reg_words
0,2013-04-01,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
1,2013-04-08,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
2,2013-04-15,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
3,2013-04-22,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
4,2013-04-29,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
5,2013-05-06,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
6,2013-05-13,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
7,2013-05-20,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
8,2013-05-27,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
9,2013-06-03,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
10,2013-06-10,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
11,2013-06-17,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
12,2013-06-24,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
13,2013-07-01,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
14,2013-07-08,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
15,2013-07-15,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
16,2013-07-22,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
17,2013-07-29,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
18,2013-08-05,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
19,2013-08-12,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
20,2013-08-19,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
21,2013-08-26,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
22,2013-09-02,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
23,2013-09-09,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
24,2013-09-16,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
25,2013-09-23,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
26,2013-09-30,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
27,2013-10-07,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
28,2013-10-14,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
29,2013-10-21,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
30,2013-10-28,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
31,2013-11-04,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
32,2013-11-11,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
33,2013-11-18,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
34,2013-11-25,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
35,2013-12-02,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
36,2013-12-09,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
37,2013-12-16,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
38,2013-12-23,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
39,2013-12-30,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
40,2014-01-06,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
41,2014-01-13,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
42,2014-01-20,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
43,2014-01-27,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
44,2014-02-03,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
45,2014-02-10,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
46,2014-02-17,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
47,2014-02-24,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
48,2014-03-03,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
49,2014-03-10,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
50,2014-03-17,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
51,2014-03-24,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
52,2014-03-31,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
53,2014-04-07,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
54,2014-04-14,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
55,2014-04-21,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
56,2014-04-28,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
57,2014-05-05,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
